# Instance: p_25.dat
# Objective value: 29399
x[11,28] 0
x[11,29] 0
x[11,30] 0
x[11,31] 0
x[11,32] 0
x[11,33] 0
x[11,34] 0
x[11,35] 0
x[11,36] 0
x[11,37] 0
x[11,38] 0
x[11,39] 0
x[11,40] 0
x[11,41] 0
x[11,42] 0
x[11,43] 0
x[11,44] 0
x[11,45] 0
x[11,46] 0
x[11,47] 0
x[11,48] 0
x[11,49] 0
x[11,50] 0
x[11,51] 0
x[11,52] 0
x[11,53] 0
x[11,54] 0
x[11,55] 0
x[11,56] 0
x[11,57] 0
x[11,58] 0
x[11,59] 0
x[11,60] 0
x[11,61] 0
x[11,62] 0
x[11,63] 0
x[11,64] 0
x[11,65] 0
x[11,66] 0
x[11,67] 0
x[11,68] 0
x[11,69] 0
x[11,70] 0
x[11,71] 0
x[11,72] 0
x[11,73] 0
x[11,74] 0
x[11,75] 0
x[11,76] 0
x[11,77] 0
x[11,78] 0
x[11,79] 0
x[11,80] 0
x[11,81] 0
x[11,82] 0
x[11,83] 0
x[11,84] 0
x[11,85] 0
x[11,86] 0
x[11,87] 0
x[11,88] 0
x[11,89] 0
x[11,90] 0
x[11,91] 0
x[11,92] 0
x[11,93] 0
x[11,94] 0
x[11,95] 0
x[11,96] 0
x[11,97] 0
x[11,98] 0
x[11,99] 0
x[11,100] 0
x[11,101] 0
x[11,102] 0
x[11,103] 0
x[11,104] 0
x[11,105] 0
x[11,106] 0
x[11,107] 0
x[11,108] 0
x[11,109] 0
x[11,110] 0
x[11,111] 0
x[11,112] 0
x[11,113] 0
x[11,114] 0
x[11,115] 0
x[11,116] 0
x[11,117] 0
x[11,118] 0
x[11,119] 0
x[11,120] 0
x[11,121] 0
x[11,122] 0
x[11,123] 0
x[11,124] 0
x[11,125] 0
x[11,126] 0
x[11,127] 0
x[11,128] 0
x[11,129] 0
x[11,130] 0
x[11,131] 0
x[11,132] 0
x[11,133] 0
x[11,134] 0
x[11,135] 0
x[11,136] 0
x[11,137] 0
x[11,138] 0
x[11,139] 0
x[11,140] 0
x[11,141] 0
x[11,142] 0
x[11,143] 0
x[11,144] 0
x[11,145] 0
x[11,146] 0
x[11,147] 0
x[11,148] 0
x[11,149] 0
x[11,150] 0
x[12,1] 0
x[12,2] 0
x[12,3] 0
x[12,4] 0
x[12,5] 0
x[12,6] 1
x[12,7] 0
x[12,8] 0
x[12,9] 0
x[12,10] 1
x[12,11] 0
x[12,12] 1
x[12,13] 0
x[12,14] 0
x[12,15] 0
x[12,16] 0
x[12,17] 0
x[12,18] 0
x[12,19] 1
x[12,20] 1
x[12,21] 0
x[12,22] 0
x[12,23] 0
x[12,24] 0
x[12,25] 0
x[12,26] 0
x[12,27] 0
x[12,28] 1
x[12,29] 0
x[12,30] 0
x[12,31] 0
x[12,32] 0
x[12,33] 0
x[12,34] 0
x[12,35] 0
x[12,36] 0
x[12,37] 0
x[12,38] 0
x[12,39] 1
x[12,40] 0
x[12,41] 0
x[12,42] 0
x[12,43] 0
x[12,44] 0
x[12,45] 0
x[12,46] 0
x[12,47] 0
x[12,48] 0
x[12,49] 0
x[12,50] 0
x[12,51] 0
x[12,52] 0
x[12,53] 0
x[12,54] 1
x[12,55] 0
x[12,56] 0
x[12,57] 1
x[12,58] 0
x[12,59] 0
x[12,60] 0
x[12,61] 0
x[12,62] 1
x[12,63] 0
x[12,64] 0
x[12,65] 1
x[12,66] 0
x[12,67] 0
x[12,68] 0
x[12,69] 0
x[12,70] 0
x[12,71] 0
x[12,72] 0
x[12,73] 1
x[12,74] 0
x[12,75] 0
x[12,76] 0
x[12,77] 0
x[12,78] 0
x[12,79] 0
x[12,80] 0
x[12,81] 0
x[12,82] 0
x[12,83] 0
x[12,84] 0
x[12,85] 0
x[12,86] 1
x[12,87] 0
x[12,88] 0
x[12,89] 0
x[12,90] 0
x[12,91] 0
x[12,92] 0
x[12,93] 0
x[12,94] 0
x[12,95] 0
x[12,96] 0
x[12,97] 0
x[12,98] 0
x[12,99] 0
x[12,100] 0
x[12,101] 0
x[12,102] 0
x[12,103] 0
x[12,104] 1
x[12,105] 1
x[12,106] 1
x[12,107] 0
x[12,108] 1
x[12,109] 1
x[12,110] 0
x[12,111] 0
x[12,112] 0
x[12,113] 0
x[12,114] 1
x[12,115] 0
x[12,116] 0
x[12,117] 0
x[12,118] 0
x[12,119] 1
x[12,120] 0
x[12,121] 0
x[12,122] 0
x[12,123] 0
x[12,124] 0
x[12,125] 1
x[12,126] 0
x[12,127] 0
x[12,128] 0
x[12,129] 0
x[12,130] 0
x[12,131] 1
x[12,132] 0
x[12,133] 1
x[12,134] 0
x[12,135] 0
x[12,136] 0
x[12,137] 0
x[12,138] 1
x[12,139] 0
x[12,140] 0
x[12,141] 0
x[12,142] 0
x[12,143] 0
x[12,144] 0
x[12,145] 1
x[12,146] 0
x[12,147] 0
x[12,148] 1
x[12,149] 0
x[12,150] 1
x[13,1] 0
x[13,2] 0
x[13,3] 0
x[13,4] 0
x[13,5] 0
x[13,6] 0
x[13,7] 0
x[13,8] 0
x[13,9] 0
x[13,10] 0
x[13,11] 0
x[13,12] 0
x[13,13] 0
x[13,14] 0
x[13,15] 0
x[13,16] 0
x[13,17] 0
x[13,18] 0
x[13,19] 0
x[13,20] 0
x[13,21] 0
x[13,22] 0
x[13,23] 0
x[13,24] 0
x[13,25] 0
x[13,26] 0
x[13,27] 0
x[13,28] 0
x[13,29] 0
x[13,30] 0
x[13,31] 0
x[13,32] 0
x[13,33] 0
x[13,34] 0
x[13,35] 0
x[13,36] 0
x[13,37] 0
x[13,38] 0
x[13,39] 0
x[13,40] 0
x[13,41] 0
x[13,42] 0
x[13,43] 0
x[13,44] 0
x[13,45] 0
x[13,46] 0
x[13,47] 0
x[13,48] 0
x[13,49] 0
x[13,50] 0
x[13,51] 0
x[13,52] 0
x[13,53] 0
x[13,54] 0
x[13,55] 0
x[13,56] 0
x[13,57] 0
x[13,58] 0
x[13,59] 0
x[13,60] 0
x[13,61] 0
x[13,62] 0
x[13,63] 0
x[13,64] 0
x[13,65] 0
x[13,66] 0
x[13,67] 0
x[13,68] 0
x[13,69] 0
x[13,70] 0
x[13,71] 0
x[13,72] 0
x[13,73] 0
x[13,74] 0
x[13,75] 0
x[13,76] 0
x[13,77] 0
x[13,78] 0
x[13,79] 0
x[13,80] 0
x[13,81] 0
x[13,82] 0
x[13,83] 0
x[13,84] 0
x[13,85] 0
x[13,86] 0
x[13,87] 0
x[13,88] 0
x[13,89] 0
x[13,90] 0
x[13,91] 0
x[13,92] 0
x[13,93] 0
x[13,94] 0
x[13,95] 0
x[13,96] 0
x[13,97] 0
x[13,98] 0
x[13,99] 0
x[13,100] 0
x[13,101] 0
x[13,102] 0
x[13,103] 0
x[13,104] 0
x[13,105] 0
x[13,106] 0
x[13,107] 0
x[13,108] 0
x[13,109] 0
x[13,110] 0
x[13,111] 0
x[13,112] 0
x[13,113] 0
x[13,114] 0
x[13,115] 0
x[13,116] 0
x[13,117] 0
x[13,118] 0
x[13,119] 0
x[13,120] 0
x[13,121] 0
x[13,122] 0
x[13,123] 0
x[13,124] 0
x[13,125] 0
x[13,126] 0
x[13,127] 0
x[13,128] 0
x[13,129] 0
x[13,130] 0
x[13,131] 0
x[13,132] 0
x[13,133] 0
x[13,134] 0
x[13,135] 0
x[13,136] 0
x[13,137] 0
x[13,138] 0
x[13,139] 0
x[13,140] 0
x[13,141] 0
x[13,142] 0
x[13,143] 0
x[13,144] 0
x[13,145] 0
x[13,146] 0
x[13,147] 0
x[13,148] 0
x[13,149] 0
x[13,150] 0
x[14,1] 0
x[14,2] 0
x[14,3] 0
x[14,4] 0
x[14,5] 0
x[14,6] 0
x[14,7] 0
x[14,8] 0
x[14,9] 0
x[14,10] 0
x[14,11] 0
x[14,12] 0
x[14,13] 0
x[14,14] 0
x[14,15] 0
x[14,16] 0
x[14,17] 0
x[14,18] 0
x[14,19] 0
x[14,20] 0
x[14,21] 0
x[14,22] 0
x[14,23] 0
x[14,24] 0
x[14,25] 0
x[14,26] 0
x[14,27] 0
x[14,28] 0
x[14,29] 0
x[14,30] 0
x[14,31] 0
x[14,32] 0
x[14,33] 0
x[14,34] 0
x[14,35] 0
x[14,36] 0
x[14,37] 0
x[14,38] 0
x[14,39] 0
x[14,40] 0
x[14,41] 0
x[14,42] 0
x[14,43] 0
x[14,44] 0
x[14,45] 0
x[14,46] 0
x[14,47] 0
x[14,48] 0
x[14,49] 0
x[14,50] 0
x[14,51] 0
x[14,52] 0
x[14,53] 0
x[14,54] 0
x[14,55] 0
x[14,56] 0
x[14,57] 0
x[14,58] 0
x[14,59] 0
x[14,60] 0
x[14,61] 0
x[14,62] 0
x[14,63] 0
x[14,64] 0
x[14,65] 0
x[14,66] 0
x[14,67] 0
x[14,68] 0
x[14,69] 0
x[14,70] 0
x[14,71] 0
x[14,72] 0
x[14,73] 0
x[14,74] 0
x[14,75] 0
x[14,76] 0
x[14,77] 0
x[14,78] 0
x[14,79] 0
x[14,80] 0
x[14,81] 0
x[14,82] 0
x[14,83] 0
x[14,84] 0
x[14,85] 0
x[14,86] 0
x[14,87] 0
x[14,88] 0
x[14,89] 0
x[14,90] 0
x[14,91] 0
x[14,92] 0
x[14,93] 0
x[14,94] 0
x[14,95] 0
x[14,96] 0
x[14,97] 0
x[14,98] 0
x[14,99] 0
x[14,100] 0
x[14,101] 0
x[14,102] 0
x[14,103] 0
x[14,104] 0
x[14,105] 0
x[14,106] 0
x[14,107] 0
x[14,108] 0
x[14,109] 0
x[14,110] 0
x[14,111] 0
x[14,112] 0
x[14,113] 0
x[14,114] 0
x[14,115] 0
x[14,116] 0
x[14,117] 0
x[14,118] 0
x[14,119] 0
x[14,120] 0
x[14,121] 0
x[14,122] 0
x[14,123] 0
x[14,124] 0
x[14,125] 0
x[14,126] 0
x[14,127] 0
x[14,128] 0
x[14,129] 0
x[14,130] 0
x[14,131] 0
x[14,132] 0
x[14,133] 0
x[14,134] 0
x[14,135] 0
x[14,136] 0
x[14,137] 0
x[14,138] 0
x[14,139] 0
x[14,140] 0
x[14,141] 0
x[14,142] 0
x[14,143] 0
x[14,144] 0
x[14,145] 0
x[14,146] 0
x[14,147] 0
x[14,148] 0
x[14,149] 0
x[14,150] 0
x[15,1] 0
x[15,2] 1
x[15,3] 0
x[15,4] 0
x[15,5] 0
x[15,6] 0
x[15,7] 0
x[15,8] 0
x[15,9] 0
x[15,10] 0
x[15,11] 0
x[15,12] 0
x[15,13] 0
x[15,14] 0
x[15,15] 0
x[15,16] 1
x[15,17] 0
x[15,18] 0
x[15,19] 0
x[15,20] 0
x[15,21] 0
x[15,22] 0
x[15,23] 0
x[15,24] 0
x[15,25] 0
x[15,26] 0
x[15,27] 1
x[15,28] 0
x[15,29] 0
x[15,30] 0
x[15,31] 1
x[15,32] 1
x[15,33] 1
x[15,34] 0
x[15,35] 1
x[15,36] 0
x[15,37] 0
x[15,38] 0
x[15,39] 0
x[15,40] 0
x[15,41] 0
x[15,42] 0
x[15,43] 0
x[15,44] 0
x[15,45] 0
x[15,46] 1
x[15,47] 0
x[15,48] 0
x[15,49] 0
x[15,50] 0
x[15,51] 1
x[15,52] 0
x[15,53] 1
x[15,54] 0
x[15,55] 0
x[15,56] 0
x[15,57] 0
x[15,58] 0
x[15,59] 0
x[15,60] 1
x[15,61] 0
x[15,62] 0
x[15,63] 0
x[15,64] 0
x[15,65] 0
x[15,66] 0
x[15,67] 0
x[15,68] 0
x[15,69] 0
x[15,70] 0
x[15,71] 1
x[15,72] 0
x[15,73] 0
x[15,74] 0
x[15,75] 0
x[15,76] 0
x[15,77] 0
x[15,78] 0
x[15,79] 0
x[15,80] 0
x[15,81] 0
x[15,82] 0
x[15,83] 0
x[15,84] 0
x[15,85] 1
x[15,86] 0
x[15,87] 0
x[15,88] 0
x[15,89] 0
x[15,90] 0
x[15,91] 0
x[15,92] 0
x[15,93] 1
x[15,94] 0
x[15,95] 0
x[15,96] 1
x[15,97] 0
x[15,98] 0
x[15,99] 0
x[15,100] 0
x[15,101] 0
x[15,102] 0
x[15,103] 1
x[15,104] 0
x[15,105] 0
x[15,106] 0
x[15,107] 1
x[15,108] 0
x[15,109] 0
x[15,110] 0
x[15,111] 1
x[15,112] 0
x[15,113] 1
x[15,114] 0
x[15,115] 0
x[15,116] 0
x[15,117] 0
x[15,118] 0
x[15,119] 0
x[15,120] 0
x[15,121] 0
x[15,122] 0
x[15,123] 0
x[15,124] 0
x[15,125] 0
x[15,126] 0
x[15,127] 0
x[15,128] 1
x[15,129] 0
x[15,130] 1
x[15,131] 0
x[15,132] 0
x[15,133] 0
x[15,134] 0
x[15,135] 1
x[15,136] 0
x[15,137] 0
x[15,138] 0
x[15,139] 0
x[15,140] 0
x[15,141] 0
x[15,142] 0
x[15,143] 0
x[15,144] 1
x[15,145] 0
x[15,146] 0
x[15,147] 0
x[15,148] 0
x[15,149] 0
x[15,150] 0
x[16,1] 0
x[16,2] 0
x[16,3] 0
x[16,4] 0
x[16,5] 0
x[16,6] 0
x[16,7] 0
x[16,8] 0
x[16,9] 0
x[16,10] 0
x[16,11] 0
x[16,12] 0
x[16,13] 0
x[16,14] 0
x[16,15] 0
x[16,16] 0
x[16,17] 0
x[16,18] 0
x[16,19] 0
x[16,20] 0
x[16,21] 0
x[16,22] 0
x[16,23] 0
x[16,24] 0
x[16,25] 0
x[16,26] 0
x[16,27] 0
x[16,28] 0
x[16,29] 0
x[16,30] 0
x[16,31] 0
x[16,32] 0
x[16,33] 0
x[16,34] 0
x[16,35] 0
x[16,36] 0
x[16,37] 0
x[16,38] 0
x[16,39] 0
x[16,40] 0
x[16,41] 0
x[16,42] 0
x[16,43] 0
x[16,44] 0
x[16,45] 0
x[16,46] 0
x[16,47] 0
x[16,48] 0
x[16,49] 0
x[16,50] 0
x[16,51] 0
x[16,52] 0
x[16,53] 0
x[16,54] 0
x[16,55] 0
x[16,56] 0
x[16,57] 0
x[16,58] 0
x[16,59] 0
x[16,60] 0
x[16,61] 0
x[16,62] 0
x[16,63] 0
x[16,64] 0
x[16,65] 0
x[16,66] 0
x[16,67] 0
x[16,68] 0
x[16,69] 0
x[16,70] 0
x[16,71] 0
x[16,72] 0
x[16,73] 0
x[16,74] 0
x[16,75] 0
x[16,76] 0
x[16,77] 0
x[16,78] 0
x[16,79] 0
x[16,80] 0
x[16,81] 0
x[16,82] 0
x[16,83] 0
x[16,84] 0
x[16,85] 0
x[16,86] 0
x[16,87] 0
x[16,88] 0
x[16,89] 0
x[16,90] 0
x[16,91] 0
x[16,92] 0
x[16,93] 0
x[16,94] 0
x[16,95] 0
x[16,96] 0
x[16,97] 0
x[16,98] 0
x[16,99] 0
x[16,100] 0
x[16,101] 0
x[16,102] 0
x[16,103] 0
x[16,104] 0
x[16,105] 0
x[16,106] 0
x[16,107] 0
x[16,108] 0
x[16,109] 0
x[16,110] 0
x[16,111] 0
x[16,112] 0
x[16,113] 0
x[16,114] 0
x[16,115] 0
x[16,116] 0
x[16,117] 0
x[16,118] 0
x[16,119] 0
x[16,120] 0
x[16,121] 0
x[16,122] 0
x[16,123] 0
x[16,124] 0
x[16,125] 0
x[16,126] 0
x[16,127] 0
x[16,128] 0
x[16,129] 0
x[16,130] 0
x[16,131] 0
x[16,132] 0
x[16,133] 0
x[16,134] 0
x[16,135] 0
x[16,136] 0
x[16,137] 0
x[16,138] 0
x[16,139] 0
x[16,140] 0
x[16,141] 0
x[16,142] 0
x[16,143] 0
x[16,144] 0
x[16,145] 0
x[16,146] 0
x[16,147] 0
x[16,148] 0
x[16,149] 0
x[16,150] 0
x[17,1] 0
x[17,2] 0
x[17,3] 0
x[17,4] 0
x[17,5] 0
x[17,6] 0
x[17,7] 0
x[17,8] 0
x[17,9] 0
x[17,10] 0
x[17,11] 0
x[17,12] 0
x[17,13] 0
x[17,14] 0
x[17,15] 0
x[17,16] 0
x[17,17] 0
x[17,18] 0
x[17,19] 0
x[17,20] 0
x[17,21] 0
x[17,22] 0
x[17,23] 0
x[17,24] 0
x[17,25] 0
x[17,26] 0
x[17,27] 0
x[17,28] 0
x[17,29] 0
x[17,30] 0
x[17,31] 0
x[17,32] 0
x[17,33] 0
x[17,34] 0
x[17,35] 0
x[17,36] 0
x[17,37] 0
x[17,38] 0
x[17,39] 0
x[17,40] 0
x[17,41] 0
x[17,42] 0
x[17,43] 0
x[17,44] 0
x[17,45] 0
x[17,46] 0
x[17,47] 0
x[17,48] 0
x[17,49] 0
x[17,50] 0
x[17,51] 0
x[17,52] 0
x[17,53] 0
x[17,54] 0
x[17,55] 0
x[17,56] 0
x[17,57] 0
x[17,58] 0
x[17,59] 0
x[17,60] 0
x[17,61] 0
x[17,62] 0
x[17,63] 0
x[17,64] 0
x[17,65] 0
x[17,66] 0
x[17,67] 0
x[17,68] 0
x[17,69] 0
x[17,70] 0
x[17,71] 0
x[17,72] 0
x[17,73] 0
x[17,74] 0
x[17,75] 0
x[17,76] 0
x[17,77] 0
x[17,78] 0
x[17,79] 0
x[17,80] 0
x[17,81] 0
x[17,82] 0
x[17,83] 0
x[17,84] 0
x[17,85] 0
x[17,86] 0
x[17,87] 0
x[17,88] 0
x[17,89] 0
x[17,90] 0
x[17,91] 0
x[17,92] 0
x[17,93] 0
x[17,94] 0
x[17,95] 0
x[17,96] 0
x[17,97] 0
x[17,98] 0
x[17,99] 0
x[17,100] 0
x[17,101] 0
x[17,102] 0
x[17,103] 0
x[17,104] 0
x[17,105] 0
x[17,106] 0
x[17,107] 0
x[17,108] 0
x[17,109] 0
x[17,110] 0
x[17,111] 0
x[17,112] 0
x[17,113] 0
x[17,114] 0
x[17,115] 0
x[17,116] 0
x[17,117] 0
x[17,118] 0
x[17,119] 0
x[17,120] 0
x[17,121] 0
x[17,122] 0
x[17,123] 0
x[17,124] 0
x[17,125] 0
x[17,126] 0
x[17,127] 0
x[17,128] 0
x[17,129] 0
x[17,130] 0
x[17,131] 0
x[17,132] 0
x[17,133] 0
x[17,134] 0
x[17,135] 0
x[17,136] 0
x[17,137] 0
x[17,138] 0
x[17,139] 0
x[17,140] 0
x[17,141] 0
x[17,142] 0
x[17,143] 0
x[17,144] 0
x[17,145] 0
x[17,146] 0
x[17,147] 0
x[17,148] 0
x[17,149] 0
x[17,150] 0
x[18,1] 0
x[18,2] 0
x[18,3] 0
x[18,4] 0
x[18,5] 0
x[18,6] 0
x[18,7] 0
x[18,8] 0
x[18,9] 0
x[18,10] 0
x[18,11] 0
x[18,12] 0
x[18,13] 0
x[18,14] 0
x[18,15] 0
x[18,16] 0
x[18,17] 0
x[18,18] 0
x[18,19] 0
x[18,20] 0
x[18,21] 0
x[18,22] 0
x[18,23] 0
x[18,24] 0
x[18,25] 0
x[18,26] 0
x[18,27] 0
x[18,28] 0
x[18,29] 0
x[18,30] 0
x[18,31] 0
x[18,32] 0
x[18,33] 0
x[18,34] 0
x[18,35] 0
x[18,36] 0
x[18,37] 0
x[18,38] 1
x[18,39] 0
x[18,40] 0
x[18,41] 0
x[18,42] 0
x[18,43] 1
x[18,44] 0
x[18,45] 0
x[18,46] 0
x[18,47] 0
x[18,48] 0
x[18,49] 0
x[18,50] 0
x[18,51] 0
x[18,52] 0
x[18,53] 0
x[18,54] 0
x[18,55] 0
x[18,56] 0
x[18,57] 0
x[18,58] 0
x[18,59] 0
x[18,60] 0
x[18,61] 0
x[18,62] 0
x[18,63] 1
x[18,64] 0
x[18,65] 0
x[18,66] 0
x[18,67] 0
x[18,68] 0
x[18,69] 0
x[18,70] 0
x[18,71] 0
x[18,72] 0
x[18,73] 0
x[18,74] 0
x[18,75] 0
x[18,76] 0
x[18,77] 0
x[18,78] 0
x[18,79] 0
x[18,80] 0
x[18,81] 0
x[18,82] 0
x[18,83] 0
x[18,84] 1
x[18,85] 0
x[18,86] 0
x[18,87] 0
x[18,88] 0
x[18,89] 0
x[18,90] 0
x[18,91] 1
x[18,92] 1
x[18,93] 0
x[18,94] 0
x[18,95] 0
x[18,96] 0
x[18,97] 0
x[18,98] 0
x[18,99] 1
x[18,100] 0
x[18,101] 0
x[18,102] 0
x[18,103] 0
x[18,104] 0
x[18,105] 0
x[18,106] 0
x[18,107] 0
x[18,108] 0
x[18,109] 0
x[18,110] 0
x[18,111] 0
x[18,112] 0
x[18,113] 0
x[18,114] 0
x[18,115] 1
x[18,116] 0
x[18,117] 0
x[18,118] 0
x[18,119] 0
x[18,120] 0
x[18,121] 0
x[18,122] 0
x[18,123] 1
x[18,124] 0
x[18,125] 0
x[18,126] 0
x[18,127] 1
x[18,128] 0
x[18,129] 0
x[18,130] 0
x[18,131] 0
x[18,132] 0
x[18,133] 0
x[18,134] 0
x[18,135] 0
x[18,136] 0
x[18,137] 0
x[18,138] 0
x[18,139] 0
x[18,140] 1
x[18,141] 0
x[18,142] 0
x[18,143] 0
x[18,144] 0
x[18,145] 0
x[18,146] 0
x[18,147] 0
x[18,148] 0
x[18,149] 0
x[18,150] 0
x[19,1] 0
x[19,2] 0
x[19,3] 0
x[19,4] 0
x[19,5] 0
x[19,6] 0
x[19,7] 0
x[19,8] 0
x[19,9] 0
x[19,10] 0
x[19,11] 0
x[19,12] 0
x[19,13] 0
x[19,14] 0
x[19,15] 0
x[19,16] 0
x[19,17] 0
x[19,18] 0
x[19,19] 0
x[19,20] 0
x[19,21] 0
x[19,22] 0
x[19,23] 0
x[19,24] 0
x[19,25] 0
x[19,26] 0
x[19,27] 0
x[19,28] 0
x[19,29] 0
x[19,30] 0
x[19,31] 0
x[19,32] 0
x[19,33] 0
x[19,34] 0
x[19,35] 0
x[19,36] 0
x[19,37] 0
x[19,38] 0
x[19,39] 0
x[19,40] 0
x[19,41] 0
x[19,42] 0
x[19,43] 0
x[19,44] 0
x[19,45] 0
x[19,46] 0
x[19,47] 0
x[19,48] 0
x[19,49] 0
x[19,50] 0
x[19,51] 0
x[19,52] 0
x[19,53] 0
x[19,54] 0
x[19,55] 0
x[19,56] 0
x[19,57] 0
x[19,58] 0
x[19,59] 0
x[19,60] 0
x[19,61] 0
x[19,62] 0
x[19,63] 0
x[19,64] 0
x[19,65] 0
x[19,66] 0
x[19,67] 0
x[19,68] 0
x[19,69] 0
x[19,70] 0
x[19,71] 0
x[19,72] 0
x[19,73] 0
x[19,74] 0
x[19,75] 0
x[19,76] 0
x[19,77] 0
x[19,78] 0
x[19,79] 0
x[19,80] 0
x[19,81] 0
x[19,82] 0
x[19,83] 0
x[19,84] 0
x[19,85] 0
x[19,86] 0
x[19,87] 0
x[19,88] 0
x[19,89] 0
x[19,90] 0
x[19,91] 0
x[19,92] 0
x[19,93] 0
x[19,94] 0
x[19,95] 0
x[19,96] 0
x[19,97] 0
x[19,98] 0
x[19,99] 0
x[19,100] 0
x[19,101] 0
x[19,102] 0
x[19,103] 0
x[19,104] 0
x[19,105] 0
x[19,106] 0
x[19,107] 0
x[19,108] 0
x[19,109] 0
x[19,110] 0
x[19,111] 0
x[19,112] 0
x[19,113] 0
x[19,114] 0
x[19,115] 0
x[19,116] 0
x[19,117] 0
x[19,118] 0
x[19,119] 0
x[19,120] 0
x[19,121] 0
x[19,122] 0
x[19,123] 0
x[19,124] 0
x[19,125] 0
x[19,126] 0
x[19,127] 0
x[19,128] 0
x[19,129] 0
x[19,130] 0
x[19,131] 0
x[19,132] 0
x[19,133] 0
x[19,134] 0
x[19,135] 0
x[19,136] 0
x[19,137] 0
x[19,138] 0
x[19,139] 0
x[19,140] 0
x[19,141] 0
x[19,142] 0
x[19,143] 0
x[19,144] 0
x[19,145] 0
x[19,146] 0
x[19,147] 0
x[19,148] 0
x[19,149] 0
x[19,150] 0
x[20,1] 0
x[20,2] 0
x[20,3] 0
x[20,4] 0
x[20,5] 0
x[20,6] 0
x[20,7] 0
x[20,8] 0
x[20,9] 0
x[20,10] 0
x[20,11] 0
x[20,12] 0
x[20,13] 0
x[20,14] 0
x[20,15] 0
x[20,16] 0
x[20,17] 0
x[20,18] 0
x[20,19] 0
x[20,20] 0
x[20,21] 0
x[20,22] 0
x[20,23] 0
x[20,24] 0
x[20,25] 0
x[20,26] 0
x[20,27] 0
x[20,28] 0
x[20,29] 0
x[20,30] 0
x[20,31] 0
x[20,32] 0
x[20,33] 0
x[20,34] 0
x[20,35] 0
x[20,36] 0
x[20,37] 0
x[20,38] 0
x[20,39] 0
x[20,40] 0
x[20,41] 0
x[20,42] 0
x[20,43] 0
x[20,44] 0
x[20,45] 0
x[20,46] 0
x[20,47] 0
x[20,48] 0
x[20,49] 0
x[20,50] 0
x[20,51] 0
x[20,52] 0
x[20,53] 0
x[20,54] 0
x[20,55] 0
x[20,56] 0
x[20,57] 0
x[20,58] 0
x[20,59] 0
x[20,60] 0
x[20,61] 0
x[20,62] 0
x[20,63] 0
x[20,64] 0
x[20,65] 0
x[20,66] 0
x[20,67] 0
x[20,68] 0
x[20,69] 0
x[20,70] 0
x[20,71] 0
x[20,72] 0
x[20,73] 0
x[20,74] 0
x[20,75] 0
x[20,76] 0
x[20,77] 0
x[20,78] 0
x[20,79] 0
x[20,80] 0
x[20,81] 0
x[20,82] 0
x[20,83] 0
x[20,84] 0
x[20,85] 0
x[20,86] 0
x[20,87] 0
x[20,88] 0
x[20,89] 0
x[20,90] 0
x[20,91] 0
x[20,92] 0
x[20,93] 0
x[20,94] 0
x[20,95] 0
x[20,96] 0
x[20,97] 0
x[20,98] 0
x[20,99] 0
x[20,100] 0
x[20,101] 0
x[20,102] 0
x[20,103] 0
x[20,104] 0
x[20,105] 0
x[20,106] 0
x[20,107] 0
x[20,108] 0
x[20,109] 0
x[20,110] 0
x[20,111] 0
x[20,112] 0
x[20,113] 0
x[20,114] 0
x[20,115] 0
x[20,116] 0
x[20,117] 0
x[20,118] 0
x[20,119] 0
x[20,120] 0
x[20,121] 0
x[20,122] 0
x[20,123] 0
x[20,124] 0
x[20,125] 0
x[20,126] 0
x[20,127] 0
x[20,128] 0
x[20,129] 0
x[20,130] 0
x[20,131] 0
x[20,132] 0
x[20,133] 0
x[20,134] 0
x[20,135] 0
x[20,136] 0
x[20,137] 0
x[20,138] 0
x[20,139] 0
x[20,140] 0
x[20,141] 0
x[20,142] 0
x[20,143] 0
x[20,144] 0
x[20,145] 0
x[20,146] 0
x[20,147] 0
x[20,148] 0
x[20,149] 0
x[20,150] 0
x[21,1] 0
x[21,2] 0
x[21,3] 0
x[21,4] 0
x[21,5] 0
x[21,6] 0
x[21,7] 0
x[21,8] 0
x[21,9] 0
x[21,10] 0
x[21,11] 0
x[21,12] 0
x[21,13] 0
x[21,14] 0
x[21,15] 0
x[21,16] 0
x[21,17] 0
x[21,18] 0
x[21,19] 0
x[21,20] 0
x[21,21] 0
x[21,22] 0
x[21,23] 0
x[21,24] 0
x[21,25] 0
x[21,26] 0
x[21,27] 0
x[21,28] 0
x[21,29] 0
x[21,30] 0
x[21,31] 0
x[21,32] 0
x[21,33] 0
x[21,34] 0
x[21,35] 0
x[21,36] 0
x[21,37] 0
x[21,38] 0
x[21,39] 0
x[21,40] 0
x[21,41] 0
x[21,42] 0
x[21,43] 0
x[21,44] 0
x[21,45] 0
x[21,46] 0
x[21,47] 0
x[21,48] 0
x[21,49] 0
x[21,50] 0
x[21,51] 0
x[21,52] 0
x[21,53] 0
x[21,54] 0
x[21,55] 0
x[21,56] 0
x[21,57] 0
x[21,58] 0
x[21,59] 0
x[21,60] 0
x[21,61] 0
x[21,62] 0
x[21,63] 0
x[21,64] 0
x[21,65] 0
x[21,66] 0
x[21,67] 0
x[21,68] 0
x[21,69] 0
x[21,70] 0
x[21,71] 0
x[21,72] 0
x[21,73] 0
x[21,74] 0
x[21,75] 0
x[21,76] 0
x[21,77] 0
x[21,78] 0
x[21,79] 0
x[21,80] 0
